step,,,type,,,,,amount,,,,,,nameOrig,,oldbalancenewbalancnameDest,,,,,,,,,,,,oldbalancenewbalancisFraud,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,,,,8.73 C38603201,,,81313,,,,,81304.27 M14222739,,,,,,,,0,,,,0,,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 DEBIT,,,,,,3058.8 C16947841,,,,,18138,,,,,,15079.2 C80119792,,,,,11054,,,,,8917.54,,,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,5154.97 C12072314,,,,,,,9476,,,,,4321.03 M75693624,,,,,,,0,,,,0,,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,5213.25 C12219810,,,,,,36380,,,,,31166.75 M26439492,,,,,,,,0,,,,0,,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,5392.75 C18784137,,,,,,50757,,,,,45364.25 M76913214,,,,,,,,0,,,,0,,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,,,25.12 C12572997,,,,61663,,,,,61637.88 M14749576,,,,,,,,0,,,,0,,0,,,,,,,,,
1 PAYMENT,,,,17150.89 C1812522461637.88,,,,,,,,,,44486.99 M17330227,,,,,,,,0,,,,,0,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 TRANSFER,,,,679502.2 C72241746,,,,,,,290,,,,,0 C45111135,,,171866,,,,,,3940085,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 TRANSFER,,,,177652.9 C75363139,,,,,23720,,,,,,,0 C71615750,,,,,55,,,,4894.45,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,5443.26 C12628696,,,236997,,,,,,231553.7 M19141087,,,,,,,,0,,,,,0,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,,244.87 C54438622257978.5,,,,,,,,257733.6 M13577007,,,,,,,,0,,,,,0,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,8281.57 C90029879257733.6,,,,,,,,,249452.1 M18897577,,,,,,,,0,,,,,0,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,1175.59 C11661066,,,,20509,,,,,19333.41 M19324707,,,,,,,,0,,,,,0,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,1097.74 C22186188,,,,24866,,,,,23768.26 M17135688,,,,,,,,0,,,,,0,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 TRANSFER,,,,184986.8 C69750832,,,,,39588,,,,,,,0 C16880190,,,,52340,,,,97263.78,,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,1718.29 C60365803,,,117811,,,,,,116092.7 M16899241,,,,,,,,0,,,,,0,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,3671.32 C36138065,,,100094,,,,,,96422.68 M63167393,,,,,,,,0,,,,,0,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 DEBIT,,,,,3580.26 C15791323,,,,,2565,,,,,,0 C13216405,,,,21185,,,,18910.85,,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,,8550.9 C17952250,,,40060,,,,,,31509.1 M79009460,,,,,,,0,,,,,0,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,9753.55 C10487127,,,,60829,,,,,51075.45 M48779215,,,,,,,,0,,,,,0,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,3026.98 C19093982,,,,31139,,,,,28112.02 M16326701,,,,,,,,0,,,,,0,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,,,467177 C1338905428112.02,,,,,,,,,,0 C11707940,,,975121,,,,,22190.99,,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 DEBIT,,,,,3875.99 C12525402,,,259138,,,,,,,255262 C15095143608925.8,,,,,,,,,,2415.16,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,2148.89 C11360056,,,,31213,,,,,29064.11 M63848617,,,,,,,,0,,,,,0,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,,466.97 C42601990,,,80030,,,,,79563.03 M31441162,,,,,,,,0,,,,,0,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,154139.7 C1642679779563.03,,,,,,,,,,,,0 C56416083,,,410433,,,,,,1254956,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,82685.93 C85570073,,,,,,,,0,,,,0 C39229241833216.4,,,,,,,,,3420103,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,83857.23 C24716296,,,,,,,,0,,,,0 C12976857215457.6,,,,,,,,16997.22,,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,99109.77 C18902664,,,,,,,,0,,,,0 C12976857299314.8,,,,,,,,16997.22,,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,187726.7 C15271527,,,,,,,,0,,,,0 C74746437,,,190573,,,,,,1567435,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,281339.9 C18636554,,,,,,,,0,,,,0 C15095143612801.8,,,,,,,,,2415.16,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,186447.5 C97682747,,,,,,,,0,,,,0 C15905504,,5862200,,,,,,1.92E+07,,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,81029.86 C32411218,,,,,,,,0,,,,0 C28866559,,,105343,,,,,,8496.61,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,,,139055 C20927097,,,,,,0,,,,0 C17491863,,,182538,,,,,277515.1,,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,154716.2 C98036477,,,,,,,,0,,,,0 C45321157,,,187433,,,,,,3461666,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,53631.83 C12335957,,,,,,,,0,,,,0 C75710885,,,,83244,,,,,,,0,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,289645.5 C14460014,,,,,,,,0,,,,0 C10237140871442.8,,,,,,,,,1412484,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,267148.8 C12610441,,,,,,,,0,,,,0 C40142460641975.4,,,,,,,,,1178808,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,47913.58 C14111063,,,,,,,,0,,,,0 C24065053,,,,51304,,,,,,,0,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,193605.4 C20293726,,,,,,,,0,,,,0 C19714892249452.1,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,344464.4 C79329377,,,,,,,,0,,,,0 C76657221,,1133313,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,169409.9 C88861166,,,,,,,,0,,,,0 C40142460909124.2,,,,,,,,,1178808,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,25793.74 C19663551,,,,,,,,0,,,,0 C47680012215312.3,,,,,,,,49864.36,,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,114712.5 C59978242,,,,,,,,0,,,,0 C12092716,,,145400,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,89038.75 C12333275,,,,,,,,0,,,,0 C20835627,,,189808,,,,,,1186557,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,,1341.58 C11557690,,,,,,,0,,,,0 C55704191,,,,80341,,,,557537.3,,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,44443.08 C26989201,,,,,,,,0,,,,0 C15905504,,6048648,,,,,,1.92E+07,,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,34729.64 C12806411,,,,,,,,0,,,,0 C14358040,,,,44853,,,,,,96.88,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,105979.3 C48941144,,,,,,,,0,,,,0 C73670939435962.9,,,,,,,,46820.71,,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,57794.61 C11411139,,,,,,,,0,,,,0 C2406505399217.58,,,,,,,,,,,0,,0,,,,,,,,,,
1 CASH_OUT,,,15918.79 C17111854,,,,0,,,0 C18547785,,,,24553,,,,,0,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,19162.08 C25936709,,,,0,,,0 C88595122,,,,60169,,,,215851.3,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,220691.4 C11235595,,,,0,,,0 C15905504,,6093091,,,,,,1.92E+07,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,9536.54 C64976971,,,0,,,0 C10608308,,,,49161,,,,130747.6,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,29784.06 C92515099,,,,0,,,0 C92001158,,,,63553,,,,,0,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,190445.5 C17602199,,,,0,,,0 C13607675,,,203679,,,,,2107965,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,57279.11 C18006499,,,,0,,,0 C82400908127206.9,,,,,,,,64106.18,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,112086.8 C40354774,,,,0,,,0 C15313338,,,292728,,,,,55974.56,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,80311.89 C17221587,,,,0,,,0 C43409181,,,,87408,,,,63112.23,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,151829.9 C87330926,,,,0,,,0 C10237140,,1161088,,,,,,1412484,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,26004.52 C11124560,,,,0,,,0 C1225616452251.58,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,3146.16 C92308357,,,0,,,0 C15041093,,,,,9471,,,593737.4,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,296752.8 C58936382,,,,0,,,0 C15313338404814.8,,,,,,,,55974.56,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,191702.1 C20524578,,,,0,,,0 C98593410272624.5,,,,,,,,971418.9,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,365510.1 C12993276,,,,0,,,0 C56416083564572.8,,,,,,,,1254956,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,202332.1 C14082797,,,,0,,,0 C45321157342149.2,,,,,,,,3461666,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,55105.9 C20074862,,,0,,,0 C93258385317952.9,,,,,,,,2719173,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,171508.6 C10333486,,,,0,,,0 C19714892443057.4,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,178439.3 C16347236,,,,0,,,0 C20835627278846.8,,,,,,,,1186557,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,88834.86 C93846353,,,,0,,,0 C98593410464326.6,,,,,,,,971418.9,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,210370.1 C21219956,,,,0,,,0 C11707940,,1442298,,,,,,22190.99,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,36437.06 C21200635,,,,0,,,0 C17400003,,,154606,,,,,1363369,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,82691.56 C16204093,,,,0,,,0 C24860977657983.9,,,,,,,,6453431,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,338767.1 C69169138,,,,0,,,0 C45321157544481.3,,,,,,,,3461666,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,187728.6 C26497843,,,,0,,,0 C13607675394124.5,,,,,,,,2107965,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,271002.7 C50061842,,,,0,,,0 C45111135851368.2,,,,,,,,3940085,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,323105.1 C14580915,,,,0,,,0 C74746437378299.7,,,,,,,,1567435,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,10782.94 C76877679,,,,0,,,0 C79653384,,,100585,,,,,,0,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,89962.11 C20182601,,,,0,,,0 C24065053157012.2,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,101940.1 C13938289,,,,0,,,0 C35786357,,,105362,,,,,92307.65,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,163100.3 C10884179,,,,0,,,0 C40142460,,1078534,,,,,,1178808,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,136030.7 C20367755,,,,0,,,0 C75710885136875.8,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,68912.23 C16205294,,,,0,,,0 C16880190237326.8,,,,,,,,97263.78,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,73464.06 C30748871,,,,0,,,0 C17895502,,,444779,,,,,4619799,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,106117.3 C75857292,,,,0,,,0 C47640220234216.9,,,,,,,,51513.44,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,503333.8 C16406128,,,,0,,,0 C98593410553161.4,,,,,,,,971418.9,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,71991.42 C99067944,,,,0,,,0 C5570419181682.58,,,,,,,,557537.3,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,91379.93 C91306508,,,,0,,,0 C40142460,,1241634,,,,,,1178808,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,26759.05 C74628099,,,,0,,,0 C13607675581853.1,,,,,,,,2107965,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,128487.4 C50503805,,,,0,,,0 C74746437701404.8,,,,,,,,1567435,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,252908.9 C15579898,,,,0,,,0 C33524623919763.4,,,,,,,,1517262,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,64489.64 C14687409,,,,0,,,0 C12976857398424.6,,,,,,,,16997.22,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,171369.7 C21232224,,,,0,,,0 C45111135,,1122371,,,,,,3940085,,,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,4493.29 C17465700,,8258,,,3764.71 M15559903,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,12121.5 C15440784,,,,,,,,97058,,,,,,,84936.5 M12913671,,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,2278.19 C18876991,,,,,,,,,,290,,,,,,,0 M14791405,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,7707.44 C11088896,,,,,,,,99827,,,,,,92119.56 M12750286,,,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,4013.02 C4558886392119.56,,,,,,,,,,,,,,88106.55 M20480593,,,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,5775.15 C20432244,,,,,,,132329,,,,,,,126553.9 M10194848,,,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,4843.93 C11643658,,,,,,,,51718,,,,,,46874.07 M16408995,,,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,2397.82 C3565780,,,,,,,,20421,,,,,,18023.18 M47366645,,,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,4391.44 C18652192,,,,,,,,,,228,,,,,,,0 M21380059,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 DEBIT,,,,,4497.87 C12780027,,,,,,,107388,,,,,,,102890.1 C51011390,,,,,,,19053,,,,5417.23,,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,7452.89 C21464962,,,,,,,102397,,,,,,,94944.11 M67730604,,,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,3930.81 C15477956,,,,,,,,,6032,,,,,,2101.19 M71062321,,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,71532.24 C20823516,,,,,,,2101.19,,,,,,,,,,,0 C18101326,,,,74956,,,97128.19,,,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,61159.51 C85969027,,,,,,,,,,,,,0,,,,,0 C47640220340334.2,,,,,,,51513.44,,,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,,12401.9 C13897742,,,,,,,,,,,,0,,,,,0 C10962834,,,349763,,,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CASH_OUT,,,,32702.61 C55375981,,,,,,,,,,,,,0,,,,,0 C75457651,,,253053,,,,31469.78,,,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,6926.67 C75102131,,,,,,,152927,,,,,,,146000.3 M18965526,,,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,,893.57 C29465829,,,,,,,10676,,,,,,,9782.43 M10338563,,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 TRANSFER,,,,480222.5 C20167790,,,,,,,,,11110,,,,,,,,,0 C45111135,,1293741,,,,,,3940085,,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,3608.41 C63561199,,,,,,,,11150,,,,,,,7541.59 M90425366,,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,5946.79 C19309033,,,,,,7541.59,,,,,,,,,,1594.8 M14317103,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,6099.96 C17007214,,,,,,,,42133,,,,,,36033.04 M21165111,,,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,,372.34 C87252200,,,,,,,65254,,,,,,64881.66 M13489168,,,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,4635.18 C11106981,,,,,,6313782,,,,,,,,,6309147 M12564442,,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,1267.97 C10536321,,,,,,6309147,,,,,,,,,6307879 M14931588,,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,6911.99 C89509666,,,,,,6307879,,,,,,,,,6300967 M18068807,,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,1795.67 C10168560,,,,,,6300967,,,,,,,,,6299171 M44644580,,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,3199.06 C83229293,,,,,,6299171,,,,,,,,,6295972 M12806033,,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,10265.17 C79285599,,,,,,,6295972,,,,,,,,,6285707 M14241085,,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,9029.12 C10037557,,,,,,,,25480,,,,,,16450.88 M14140131,,,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,7600.57 C18051646,,,,,,,,50747,,,,,,43146.43 M77816271,,,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 PAYMENT,,,,,2057.71 C89613824,,,,,,,,25132,,,,,,23074.29 M54848295,,,,,,,,0,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
